region_index,label,corner_label,condition,local_stack_token,stack_token,f_bottom_left,f_top,f_bottom_right,f_c,f_y,f_m,site_x,site_y,expected_hex,expected_R,expected_G,expected_B,expected_L,expected_a,expected_b,polygon_xy,max_height,max_run,distinct_lte,preset,sample_pixels,raw_region_pixels,core_region_pixels,candidate_mask_pixels,sample_mask_pixels,old_color_mask_pixels,old_color_mask_fraction,sample_core_fraction_requested,sample_core_fraction_used,erosion_px_used,lab_trim_percentile,lab_trim_cutoff_deltaE00,lab_trimmed_pixels,lab_trimmed_fraction,measured_hex,measured_R,measured_G,measured_B,measured_L,measured_a,measured_b,measured_L_mean,measured_a_mean,measured_b_mean,deltaE00_to_expected,deltaE76_to_expected,within_region_deltaE00_median,within_region_deltaE00_p90,within_region_deltaE00_sd,hue_angle_degrees,measured_chroma,source_path,filename,photo_id,filename_label,condition_source,capture_number,bottom_left_anchor,top_anchor,bottom_right_anchor,palette_family,analysis_id,analysis_scale,f_w,f_l,f_n,f_k,f_o,f_v,f_g
37,mky_full_037_mmymy,mky,full,ccmcm,mmymy,0.6,0.0,0.4,,0.4,0.6,0.4,0.0,#db685a,0.8588235294117647,0.4086274509803921,0.3529411764705882,57.79272001589632,43.79980661784783,29.40157737957495,"[[0.44999999999999996, 0.06735753140545633], [0.3666666666666667, 0.07698003589195006], [0.3666666666666667, 0.0], [0.44999999999999996, 0.0]]",6,5,5,full,1431,7187,3039,1461,1431,1461,1.0,0.65,0.65,8,98.0,5.138501492025884,30,0.02053388090349076,#ef8c85,0.9372549,0.54901963,0.52156866,68.53074522055255,36.62426509830152,20.186894546955237,68.4360223430255,37.241073009739665,20.347686053465303,10.048199638189537,15.865180777423928,2.566924455461853,4.287519837703376,1.2455879862621124,28.863073490140664,41.81922411332566,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4547mky.tif,DSC_4547mky.tif,DSC_4547,mky,capture_number,4547,m,k,y,CMY+neutral,full__mky__DSC_4547mky,0.5469462169553327,,,,0.0,,,
38,mky_full_038_my,mky,full,cm,my,0.5,0.0,0.5,,0.5,0.5,0.5,0.0,#e17c4b,0.8823529411764706,0.48627450980392156,0.29411764705882354,62.45289702748056,35.06929839281481,43.41945673452145,"[[0.55, 0.06735753140545635], [0.5166666666666666, 0.08660254037844395], [0.4833333333333334, 0.08660254037844395], [0.44999999999999996, 0.06735753140545636], [0.44999999999999996, 0.0], [0.55, 0.0]]",6,5,5,full,2083,9364,3999,2126,2083,2126,1.0,0.65,0.65,8,98.0,4.056734141573841,43,0.02022577610536218,#f28f7b,0.9490196,0.56078434,0.48235294,69.38606337322564,35.35953797000663,26.64493721424037,69.49647325886522,35.21867334689932,26.505811075062024,10.44845235541558,18.15316886183323,1.2996180628283949,2.5034301510558596,0.7343128227758228,36.99960123711401,44.27470614925809,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4547mky.tif,DSC_4547mky.tif,DSC_4547,mky,capture_number,4547,m,k,y,CMY+neutral,full__mky__DSC_4547mky,0.5469462169553327,,,,0.0,,,
39,mky_full_039_mymyk,mky,full,cmcmy,mymyk,0.4,0.2,0.4,,0.4,0.4,0.5,0.17320508075688773,#b86740,0.7215686274509804,0.40470588235294114,0.25098039215686274,52.178700012741615,28.8800756531013,35.849891863800444,"[[0.5166666666666666, 0.08660254037844392], [0.5583333333333332, 0.20688384645961583], [0.5499999999999999, 0.23094010767585013], [0.45000000000000007, 0.23094010767585016], [0.44166666666666676, 0.20688384645961586], [0.4833333333333334, 0.08660254037844392]]",6,5,5,full,3140,13797,5854,3205,3140,3205,1.0,0.65,0.65,8,98.0,19.102212545536215,65,0.0202808112324493,#817055,0.5058824,0.4392157,0.33333334,48.13319216888774,2.603521003151421,15.624540338432091,45.49738886284927,2.8257005058252074,15.49812937613316,17.480933696631812,33.404914343719035,8.09209830283569,16.534993094113357,4.9291468228366595,80.53970814536615,15.839967878791363,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4547mky.tif,DSC_4547mky.tif,DSC_4547,mky,capture_number,4547,m,k,y,CMY+neutral,full__mky__DSC_4547mky,0.5469462169553327,,,,0.2,,,
40,mky_full_040_mymyy,mky,full,cmcmm,mymyy,0.4,0.0,0.6,,0.6,0.4,0.6,0.0,#e7903c,0.9058823529411765,0.5639215686274509,0.23529411764705882,67.43094787588788,26.34285180880125,56.23381246555199,"[[0.6333333333333333, 0.07698003589195006], [0.55, 0.06735753140545635], [0.55, 0.0], [0.6333333333333334, 0.0]]",6,5,5,full,1436,7132,3031,1466,1436,1466,1.0,0.65,0.65,8,98.0,4.858188379005277,30,0.020463847203274217,#f5977b,0.9607843,0.59411764,0.48235294,71.71561782645652,32.32793964380848,30.46620955780557,71.61888021307391,31.621203109745146,30.346227631087686,14.448161479199904,26.79830279307552,2.0656372877994538,3.797111896733552,1.1024345281501697,43.30178384760683,44.42167946435442,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4547mky.tif,DSC_4547mky.tif,DSC_4547,mky,capture_number,4547,m,k,y,CMY+neutral,full__mky__DSC_4547mky,0.5469462169553327,,,,0.0,,,
41,mky_full_041_myy,mky,full,cmm,myy,0.3333333333333333,0.0,0.6666666666666666,,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,#eb9d32,0.9215686274509803,0.615686274509804,0.19607843137254902,70.87834005274337,20.623964460334378,63.79337035503971,"[[0.7083333333333331, 0.07216878364870336], [0.6833333333333338, 0.08660254037844362], [0.6583333333333332, 0.09141379262169061], [0.6333333333333334, 0.07698003589195007], [0.6333333333333334, 0.0], [0.7083333333333333, 0.0]]",6,5,5,full,1542,7460,3216,1574,1542,1574,1.0,0.65,0.65,8,98.0,4.524784952977874,32,0.020330368487928845,#f79f7a,0.96862745,0.62352943,0.47843137,73.5607102236592,28.638053657120576,33.39310922677969,73.43335603379825,28.56009577531832,33.33454677491846,15.755407698556663,31.55307611080513,1.849530315336716,3.2543901331936476,0.8701086451167945,49.38348785509305,43.99133847815677,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4547mky.tif,DSC_4547mky.tif,DSC_4547,mky,capture_number,4547,m,k,y,CMY+neutral,full__mky__DSC_4547mky,0.5469462169553327,,,,0.0,,,
42,mky_full_042_mymyky,mky,full,cmcmym,mymyky,0.3333333333333333,0.16666666666666666,0.5,,0.5,0.3333333333333333,0.5833333333333334,0.14433756729740643,#c47b35,0.7679738562091503,0.4830065359477124,0.20915032679738563,58.21112704192605,22.355378379229627,48.38049279195546,"[[0.6583333333333332, 0.09141379262169057], [0.6416666666666665, 0.15877132402714716], [0.5583333333333332, 0.20688384645961586], [0.5166666666666666, 0.0866025403784439], [0.55, 0.06735753140545633], [0.6333333333333334, 0.07698003589195007]]",6,5,5,full,3520,15030,6374,3592,3520,3592,1.0,0.65,0.65,8,98.0,15.959264914002004,72,0.0200445434298441,#877554,0.5294118,0.45882353,0.32941177,50.09928248165882,1.941203379939374,20.544913310758005,49.436054509807526,1.5313590942069637,20.49106964563345,16.89334640378813,35.45927309076774,6.706226224833834,13.520582845516973,4.045539784918267,84.60238465206896,20.63641765202598,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4547mky.tif,DSC_4547mky.tif,DSC_4547,mky,capture_number,4547,m,k,y,CMY+neutral,full__mky__DSC_4547mky,0.5469462169553327,,,,0.16666666666666666,,,
43,mky_full_043_myyy,mky,full,cmmm,myyy,0.25,0.0,0.75,,0.75,0.25,0.75,0.0,#f0ae26,0.9411764705882353,0.6803921568627451,0.14705882352941177,75.29275943833024,13.646301897515034,71.93335971602419,"[[0.7750000000000006, 0.07216878364870336], [0.7083333333333333, 0.07216878364870336], [0.7083333333333331, 0.0], [0.7750000000000006, 0.0]]",6,5,5,full,1082,5734,2449,1104,1082,1104,1.0,0.65,0.65,8,98.0,5.269195643017797,22,0.019927536231884056,#faac76,0.98039216,0.6745098,0.4627451,76.65021613008271,23.33339099750209,38.660324750141115,76.15945244734328,23.608164534864017,38.75887862271694,15.43194837528705,34.68107898756826,2.629247351702957,4.4442565723210175,1.297543105357666,58.88697098812298,45.1560388567098,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4547mky.tif,DSC_4547mky.tif,DSC_4547,mky,capture_number,4547,m,k,y,CMY+neutral,full__mky__DSC_4547mky,0.5469462169553327,,,,0.0,,,
44,mky_full_044_myyyy,mky,full,cmmmm,myyyy,0.2,0.0,0.8,,0.8,0.2,0.8,0.0,#f3b71e,0.9529411764705882,0.7192156862745098,0.11764705882352941,77.98402366630827,9.564777772315624,76.10333175007294,"[[0.8166666666666662, 0.08660254037844367], [0.7750000000000006, 0.07216878364870337], [0.7750000000000006, 0.0], [0.8166666666666663, 0.0]]",6,5,5,full,538,3952,1753,549,538,549,1.0,0.65,0.65,8,98.0,6.840126170477911,11,0.020036429872495445,#fbb474,0.9843137,0.7058824,0.45490196,78.69090228128222,19.299346423827746,42.32280801057517,78.14155449734211,20.081640710808113,42.06094451551633,14.210546692009899,35.16227080724569,2.067009006417691,5.517163370035834,1.6898543872184373,65.48685059823981,46.51542593900349,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4547mky.tif,DSC_4547mky.tif,DSC_4547,mky,capture_number,4547,m,k,y,CMY+neutral,full__mky__DSC_4547mky,0.5469462169553327,,,,0.0,,,
45,mky_full_045_myyyyy,mky,full,cmmmmm,myyyyy,0.16666666666666666,0.0,0.8333333333333334,,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.0,#f5be19,0.9607843137254902,0.7450980392156863,0.09803921568627451,79.79204921266052,6.88998560197307,78.60061215554556,"[[0.8333333333333333, 0.0962250448649377], [0.8166666666666662, 0.0866025403784437], [0.8166666666666663, 0.0], [0.9166666666666666, 0.0], [0.9166666666666666, 0.048112522432468836]]",6,5,5,full,1848,8929,3838,1879,1848,1366,0.7269824374667376,0.65,0.65,8,98.0,7.535433420624753,31,0.016498137307078234,#fdb974,0.99215686,0.7254902,0.45490196,80.16016208576133,16.868551125820282,44.02080933607265,79.73579273944928,17.76541511150816,43.791565673180585,13.728418879963908,35.9926386923032,2.7351360649129672,6.172054899144314,1.8605308136853447,69.03342066030706,47.14212205328982,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4547mky.tif,DSC_4547mky.tif,DSC_4547,mky,capture_number,4547,m,k,y,CMY+neutral,full__mky__DSC_4547mky,0.5469462169553327,,,,0.0,,,
46,mky_full_046_y,mky,full,m,y,0.0,0.0,1.0,,1.0,0.0,1.0,0.0,#ffdf00,1.0,0.8745098039215686,0.0,88.94096720886532,-5.949434572648293,88.5567575521992,"[[0.9166666666666667, 0.048112522432468885], [0.9166666666666667, 0.0], [1.0, 0.0], [0.9583333333333334, 0.07216878364870329]]",6,5,5,full,647,4789,2070,660,647,0,0.0,0.65,0.65,8,98.0,1.1353760262607555,13,0.019696969696969695,#ffe956,1.0,0.9137255,0.3372549,91.75908528621852,-8.425326811808187,70.95802037866204,91.64839648196485,-8.335942661138533,70.80347713811686,4.726351002896312,17.99409297467021,0.35859764090961227,0.7155194663656822,0.22932201509327754,96.77141301311559,71.45646778245055,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4547mky.tif,DSC_4547mky.tif,DSC_4547,mky,capture_number,4547,m,k,y,CMY+neutral,full__mky__DSC_4547mky,0.5469462169553327,,,,0.0,,,
47,mky_full_047_myky,mky,full,cmym,myky,0.25,0.25,0.5,,0.5,0.25,0.625,0.21650635094610965,#b57b2b,0.7107843137254901,0.48137254901960785,0.16666666666666669,56.21883801825216,15.746736247374827,50.60894129817296,"[[0.6833333333333332, 0.23094010767585077], [0.6000000000000006, 0.27905263010831916], [0.575, 0.2742413778650722], [0.5499999999999999, 0.23094010767585016], [0.5583333333333332, 0.20688384645961583], [0.6416666666666664, 0.1587713240271472]]",6,5,5,full,2148,10933,4654,2192,2148,2192,1.0,0.65,0.65,8,98.0,10.241268453388786,44,0.020072992700729927,#5f5d49,0.37254903,0.3647059,0.28627452,39.00828089695414,-2.782086032405706,11.894123026079074,38.940738927911546,-3.03021461056112,11.990707692386275,25.97017618593084,46.24237975431636,4.597551724604148,7.6701611606088145,2.2312797829829463,103.16504100412862,12.215161286336393,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4547mky.tif,DSC_4547mky.tif,DSC_4547,mky,capture_number,4547,m,k,y,CMY+neutral,full__mky__DSC_4547mky,0.5469462169553327,,,,0.25,,,
48,mky_full_048_myyky,mky,full,cmmym,myyky,0.2,0.2,0.6,,0.6,0.2,0.7,0.17320508075688773,#c48f22,0.7686274509803922,0.5599999999999999,0.13333333333333336,62.87636597299512,10.898720965810071,60.52020707213808,"[[0.766666666666667, 0.23094010767584996], [0.7499999999999998, 0.25018511664883825], [0.6833333333333333, 0.23094010767585071], [0.6416666666666665, 0.15877132402714722], [0.6583333333333332, 0.0914137926216906], [0.6833333333333339, 0.08660254037844359]]",6,5,5,full,2416,12558,5366,2465,2416,2465,1.0,0.65,0.65,8,98.0,16.070795021870637,49,0.019878296146044624,#7a7352,0.47843137,0.4509804,0.32156864,48.41635406182172,-3.956831180684295,20.048124678495682,47.920215612414516,-3.5576989324708306,20.520617788692988,22.0078842156267,45.47272619193035,6.875750582161432,13.13281382104216,3.9726315835471473,101.16478243708491,20.43486765596839,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4547mky.tif,DSC_4547mky.tif,DSC_4547,mky,capture_number,4547,m,k,y,CMY+neutral,full__mky__DSC_4547mky,0.5469462169553327,,,,0.2,,,
49,mky_full_049_myyyky,mky,full,cmmmym,myyyky,0.16666666666666666,0.16666666666666666,0.6666666666666666,,0.6666666666666666,0.16666666666666666,0.75,0.14433756729740643,#ce9c1c,0.8071895424836603,0.6124183006535948,0.11111111111111112,67.29142735139115,7.835381015098564,66.30114330378566,"[[0.8250000000000003, 0.1587713240271464], [0.7916666666666666, 0.21650635094610957], [0.7666666666666672, 0.2309401076758499], [0.6833333333333339, 0.08660254037844357], [0.7083333333333331, 0.07216878364870336], [0.7750000000000006, 0.07216878364870336], [0.8166666666666662, 0.08660254037844367], [0.8333333333333333, 0.09622504486493769], [0.8333333333333333, 0.11547005383792629]]",6,5,5,full,4139,17256,7356,4222,4139,4222,1.0,0.65,0.65,8,98.0,23.924148490105466,83,0.019658929417337753,#948b57,0.5803922,0.54509807,0.34117648,57.57346445184244,-5.389422443709268,29.005456279577167,54.71643859225224,-5.1984680237327545,28.030647879778105,17.058455847964794,40.74680969166561,5.188163201157661,20.449652054029563,6.239296503828862,100.52593000719537,29.501904485358565,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4547mky.tif,DSC_4547mky.tif,DSC_4547,mky,capture_number,4547,m,k,y,CMY+neutral,full__mky__DSC_4547mky,0.5469462169553327,,,,0.16666666666666666,,,
50,mky_full_050_yyyyyk,mky,full,mmmmmy,yyyyyk,0.0,0.16666666666666666,0.8333333333333334,,0.8333333333333334,0.0,0.9166666666666667,0.14433756729740643,#d8bd03,0.8464052287581699,0.7418300653594772,0.013071895424836602,76.70950269694525,-5.56138699410641,77.86378677340021,"[[0.8333333333333334, 0.11547005383792527], [0.8333333333333334, 0.09622504486493769], [0.9166666666666666, 0.0481125224324689], [0.9583333333333333, 0.07216878364870329], [0.9083333333333332, 0.15877132402714716]]",6,5,5,full,1500,8851,3792,1530,1500,1530,1.0,0.65,0.65,8,98.0,31.671751258413785,30,0.0196078431372549,#9ba753,0.60784316,0.654902,0.3254902,66.00568108528708,-16.315716582161187,40.73651863817689,60.34722809478379,-15.122221879884332,37.27583803039653,16.2098807899888,40.10812188531744,4.71464735815011,26.04508367361436,9.1420977189273,111.82699966858223,43.88241741686461,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4547mky.tif,DSC_4547mky.tif,DSC_4547,mky,capture_number,4547,m,k,y,CMY+neutral,full__mky__DSC_4547mky,0.5469462169553327,,,,0.16666666666666666,,,
51,mky_full_051_yyyyk,mky,full,mmmmy,yyyyk,0.0,0.2,0.8,,0.8,0.0,0.9,0.17320508075688773,#d0b604,0.8156862745098039,0.7152941176470589,0.01568627450980392,74.21597840184782,-5.48163475683433,75.6623751618622,"[[0.8250000000000001, 0.15877132402714667], [0.8333333333333333, 0.11547005383792514], [0.9083333333333332, 0.15877132402714725], [0.8875000000000002, 0.19485571585149836]]",6,5,5,full,268,3983,1676,273,268,273,1.0,0.65,0.65,8,98.0,23.38362914698601,5,0.018315018315018316,#85904d,0.52156866,0.5647059,0.3019608,57.557224430612266,-14.713231937328208,32.79128850457542,54.91359208199479,-13.829881057914678,31.964465196531215,20.80331872771545,46.911262416968185,6.346885989462939,22.369092003231078,6.387442988876283,114.16545497119341,35.940893086175734,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4547mky.tif,DSC_4547mky.tif,DSC_4547,mky,capture_number,4547,m,k,y,CMY+neutral,full__mky__DSC_4547mky,0.5469462169553327,,,,0.2,,,
52,mky_full_052_yyyk,mky,full,mmmy,yyyk,0.0,0.25,0.75,,0.75,0.0,0.875,0.21650635094610965,#c4ac05,0.7696078431372549,0.6754901960784314,0.0196078431372549,70.4431701097861,-5.360264800353121,72.31357491032786,"[[0.7916666666666665, 0.21650635094610965], [0.8250000000000001, 0.1587713240271467], [0.8875000000000002, 0.19485571585149844], [0.8541666666666666, 0.2525907427704614]]",6,5,5,full,771,5749,2487,787,771,787,1.0,0.65,0.65,8,98.0,16.589199437180863,16,0.020330368487928845,#6e774b,0.43137255,0.46666667,0.29411766,48.46032941836917,-12.318189486534209,22.87773550883927,46.69878233780486,-11.457599968611015,22.54903174246113,26.76512276073433,54.5486958426373,6.194786850073056,15.588521485693812,4.409951544581204,118.2996079866698,25.98323640808756,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4547mky.tif,DSC_4547mky.tif,DSC_4547,mky,capture_number,4547,m,k,y,CMY+neutral,full__mky__DSC_4547mky,0.5469462169553327,,,,0.25,,,
53,mky_full_053_yyk,mky,full,mmy,yyk,0.0,0.3333333333333333,0.6666666666666666,,0.6666666666666666,0.0,0.8333333333333333,0.28867513459481287,#b19b07,0.69281045751634,0.6091503267973856,0.026143790849673203,64.06203102381075,-5.152249592040081,66.58979098711278,"[[0.7499999999999999, 0.2790526301083193], [0.7499999999999999, 0.25018511664883825], [0.7666666666666673, 0.23094010767584988], [0.7916666666666665, 0.2165063509461097], [0.8541666666666666, 0.25259074277046145], [0.8166666666666667, 0.3175426480542943]]",6,5,5,full,1215,7489,3155,1240,1215,1240,1.0,0.65,0.65,8,98.0,11.331244305646264,25,0.020161290322580645,#5d6547,0.3647059,0.39607844,0.2784314,41.35796291679193,-9.314785521322422,16.287211319141683,40.8733580733686,-9.351151640962009,16.239114916143823,29.443608803427086,55.345739991649715,5.847847999106351,9.561789834042346,2.892329313968099,119.76558213183387,18.762688556350735,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4547mky.tif,DSC_4547mky.tif,DSC_4547,mky,capture_number,4547,m,k,y,CMY+neutral,full__mky__DSC_4547mky,0.5469462169553327,,,,0.3333333333333333,,,
54,mky_full_054_mykyky,mky,full,cmymym,mykyky,0.16666666666666666,0.3333333333333333,0.5,,0.5,0.16666666666666666,0.6666666666666666,0.28867513459481287,#a77a20,0.6535947712418301,0.4797385620915033,0.12418300653594772,54.32769137172065,9.001751098563659,52.48735986456191,"[[0.7499999999999998, 0.2790526301083193], [0.7166666666666667, 0.35603266600026906], [0.6833333333333338, 0.3752776749732563], [0.6000000000000006, 0.27905263010831927], [0.6833333333333333, 0.23094010767585077], [0.7499999999999998, 0.2501851166488382]]",6,5,5,full,3392,15021,6395,3462,3392,3462,1.0,0.65,0.65,8,98.0,13.708856944697578,70,0.020219526285384173,#565645,0.3372549,0.3372549,0.27058825,36.09504277323516,-3.11082013202528,9.873237773857497,37.57556546392144,-3.004719460933177,10.255876064930494,26.234048086884833,47.90727771741375,5.883487789001483,10.289223872105921,2.973764542868195,107.48838794430998,10.351716091206342,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4547mky.tif,DSC_4547mky.tif,DSC_4547,mky,capture_number,4547,m,k,y,CMY+neutral,full__mky__DSC_4547mky,0.5469462169553327,,,,0.3333333333333333,,,
55,mky_full_055_yykyk,mky,full,mmymy,yykyk,0.0,0.4,0.6,,0.6,0.0,0.8,0.34641016151377546,#a18e08,0.6313725490196079,0.5560784313725491,0.03137254901960784,58.865354913161596,-4.979038213321019,61.85782711075281,"[[0.7166666666666666, 0.356032666000269], [0.7499999999999999, 0.2790526301083194], [0.8166666666666665, 0.3175426480542942], [0.775, 0.38971143170299727]]",6,5,5,full,1091,7155,3029,1114,1091,1114,1.0,0.65,0.65,8,98.0,16.5180297412232,23,0.02064631956912029,#4c5240,0.29803923,0.32156864,0.2509804,34.000789129954605,-6.378638371729473,11.393206720681071,35.695948762786706,-7.166214223338568,11.6897185975454,31.30488271652924,56.27506928742859,4.901320633309041,12.791990902464967,3.9502729907593332,119.24286372219893,13.05726567308301,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4547mky.tif,DSC_4547mky.tif,DSC_4547,mky,capture_number,4547,m,k,y,CMY+neutral,full__mky__DSC_4547mky,0.5469462169553327,,,,0.4,,,
1,coy_full_001_yo,coy,full,my,yo,0.0,0.5,0.5,0.0,0.5,,0.75,0.4330127018922193,#ffad0d,1.0,0.6764705882352942,0.050980392156862744,76.67300518430393,20.125485418718892,78.66286162698684,"[[0.6666666666666666, 0.44263520637871306], [0.6666666666666666, 0.4041451884327384], [0.6833333333333337, 0.3752776749732563], [0.7166666666666667, 0.356032666000269], [0.7750000000000001, 0.38971143170299727], [0.7250000000000001, 0.47631397208144116]]",6,5,5,full,1777,9367,3971,1813,1777,0,0.0,0.65,0.65,8,98.0,1.6293909660634158,36,0.019856591285162713,#ff8a71,1.0,0.5411765,0.44313726,69.90356084770899,42.1654142064572,32.96761237063992,69.85881488531093,42.151846932159614,33.213882625258094,27.419401464113157,51.1824153610838,0.5227715697342512,1.1758701477801567,0.367423762732426,38.02056591526156,53.52369214303955,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4549coy.tif,DSC_4549coy.tif,DSC_4549,coy,capture_number,4549,c,o,y,CMY+OVG,full__coy__DSC_4549coy,0.5442999697611128,,,,,0.5,,
2,coy_full_002_cyo,coy,full,cmy,cyo,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.5,0.28867513459481287,#bdb652,0.742483660130719,0.7124183006535948,0.3215686274509804,72.75439396140634,-10.214642476890079,50.753661079460024,"[[0.55, 0.23094010767585016], [0.5750000000000001, 0.2742413778650722], [0.525, 0.3608439182435162], [0.475, 0.3608439182435162], [0.42499999999999993, 0.27424137786507224], [0.45, 0.23094010767585016]]",6,5,5,full,3996,16314,6883,4077,3996,4077,1.0,0.65,0.65,8,98.0,7.319194759212326,81,0.019867549668874173,#c79a62,0.78039217,0.6039216,0.38431373,66.610858868777,9.074430275150092,36.32444433394954,67.01775898589585,9.006790414310204,36.027674401944324,15.371074036884018,24.85988026835179,3.168487298219622,5.180141645008044,1.4360524421541478,75.97367495258618,37.44076042214901,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4549coy.tif,DSC_4549coy.tif,DSC_4549,coy,capture_number,4549,c,o,y,CMY+OVG,full__coy__DSC_4549coy,0.5442999697611128,,,,,0.3333333333333333,,
3,coy_full_003_cyoyo,coy,full,cmymy,cyoyo,0.2,0.4,0.4,0.2,0.4,,0.6000000000000001,0.34641016151377546,#d8b236,0.8454901960784313,0.6980392156862745,0.21333333333333332,73.96645740587374,1.330633443154594,64.32965406780077,"[[0.6000000000000006, 0.27905263010831916], [0.6833333333333337, 0.3752776749732563], [0.6666666666666666, 0.40414518843273833], [0.5416666666666666, 0.3800889272165036], [0.5249999999999999, 0.36084391824351614], [0.575, 0.2742413778650722]]",6,5,5,full,2810,13543,5686,2868,2810,2868,1.0,0.65,0.65,8,98.0,7.1289777660878295,58,0.020223152022315203,#de9550,0.87058824,0.58431375,0.3137255,68.13633596710754,22.45096385093248,46.527342496593235,68.12715191517378,21.200311167632858,45.12073774343763,17.288441437918163,28.230851382889934,2.477916612592127,5.390266970468696,1.501573055429621,64.24117139310545,51.66081084953243,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4549coy.tif,DSC_4549coy.tif,DSC_4549,coy,capture_number,4549,c,o,y,CMY+OVG,full__coy__DSC_4549coy,0.5442999697611128,,,,,0.4,,
4,coy_full_004_yoyoo,coy,full,mymyy,yoyoo,0.0,0.6,0.4,0.0,0.4,,0.7,0.5196152422706631,#ffa210,1.0,0.6368627450980393,0.0611764705882353,74.37079615128846,25.418703439362755,76.6951025205173,"[[0.6166666666666667, 0.5099927377841692], [0.6666666666666667, 0.442635206378713], [0.7250000000000001, 0.47631397208144116], [0.6833333333333335, 0.5484827557301443]]",6,5,5,full,1054,7045,3004,1072,1054,0,0.0,0.65,0.65,8,98.0,2.178010955983347,18,0.016791044776119403,#ff8671,1.0,0.5254902,0.44313726,69.11779446808552,43.93174929533045,32.436122451111295,68.99408554190367,44.23823062230043,32.47142168349527,25.58576920298955,48.26162254144563,0.6892849222988606,1.5368622574274564,0.4659933284144961,36.43955935034688,54.608613201685074,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4549coy.tif,DSC_4549coy.tif,DSC_4549,coy,capture_number,4549,c,o,y,CMY+OVG,full__coy__DSC_4549coy,0.5442999697611128,,,,,0.6,,
5,coy_full_005_yoo,coy,full,myy,yoo,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,,0.6666666666666666,0.5773502691896257,#ff9c11,1.0,0.6104575163398693,0.06797385620915032,72.87373589050357,28.9356606984682,75.37165258562459,"[[0.5833333333333334, 0.5773502691896258], [0.5833333333333334, 0.5484827557301436], [0.5916666666666665, 0.52442649451391], [0.6166666666666667, 0.5099927377841692], [0.6833333333333335, 0.5484827557301444], [0.6458333333333334, 0.6134346610139774]]",6,5,5,full,1241,7390,3144,1260,1241,0,0.0,0.65,0.65,8,98.0,1.575830504496353,19,0.01507936507936508,#ff8370,1.0,0.5137255,0.4392157,68.52658509838233,45.41615568129603,31.696955473927435,68.52984886966168,45.41515382632434,31.793342715778817,24.686202241945693,46.882657803146586,0.5427558727314661,1.1290750616906429,0.35203493319845025,34.912053746387016,55.38342877778385,LayerLoomPhotos100NCZ_5/centered_4x3_tif/DSC_4549coy.tif,DSC_4549coy.tif,DSC_4549,coy,capture_number,4549,c,o,y,CMY+OVG,full__coy__DSC_4549coy,0.5442999697611128,,,,,0.6666666666666666,,
